34.029301611460475	106
54.44442282415525	189
26.684648254403797	77
42.253440810448254	115
44.79388230733239	131
29.49584984416951	96
58.662924060875596	144
63.64574492545841	154
26.804654845481412	83
48.52402856229406	132
40.56937385850191	130
48.291338762177425	131
41.63311838638283	107
40.15844617100359	109
40.76863143606768	121
52.73209528777461	139
28.62920915997624	110
16.22027755673939	63
34.48038621489776	105
22.69902169958923	60
36.314257194099966	93
82.58712646401791	189
53.45044065117686	129
77.1571843879934	167
19.551147452329317	68
38.64215955266198	78
56.82497574675267	138
61.62794979008129	167
49.339455449528764	140
17.38006621468945	56
78.08356819574396	167
35.587474421476145	89
50.924937436013074	139
25.992103155220363	72
69.62275109605451	185
40.04390299435615	96
24.96331370436379	75
54.03355568502684	149
22.361390514857288	73
32.391239743415326	93
73.31462173666391	186
25.195995097506284	75
49.264603114912546	121
53.46863426597298	142
49.95401230248157	141
63.35338081570899	163
78.43727006387564	174
52.84177115163881	139
11.762134158562132	70
40.84241998594743	106
77.94173661359594	190
54.30915270707136	143
43.39893626492781	119
34.53685722873	116
55.771521037102005	169
18.08733232673952	77
30.182237996514584	74
46.33787772962184	128
73.32820069611049	188
30.867383625608806	110
41.47916189269324	117
67.42551721555802	171
42.72375519100274	130
34.48665597029005	88
31.491108560278725	90
35.96522773301682	88
56.93799121770563	153
33.528805183644764	91
38.19585053253965	103
42.7650587915324	111
38.273829773138544	114
47.95933895590946	136
66.30071082428171	169
48.15891029093916	148
54.01148097316306	123
13.694151286109594	48
56.75652937436698	184
40.659403563393845	118
43.37562355625839	129
39.11072093109344	120
56.06679970729147	144
17.933339946470554	70
53.712098736372766	159
48.88779017904476	137
50.54002986948338	124
46.88362240276731	127
35.66933882839911	85
19.081009123972457	56
40.85315973032081	126
36.163563034730686	113
79.74911465312071	198
66.62805032773494	195
27.34940291154581	73
53.54017861773815	152
24.368904170725223	94
33.24922499164515	98
15.326141515863453	49
18.31403591698011	54
75.62321335221678	185
46.01242524400646	124
48.502391711336784	124
46.13032912574231	126
37.40404562620893	97
81.88665836999616	207
31.098700678213532	102
31.007442330641453	98
44.50183484648315	120
27.566384821703895	115
33.32919058027525	92
48.26830000110916	111
72.11898321875415	177
42.75569784578321	133
43.97781863510065	124
56.97000919328899	138
28.860156251576065	79
45.885754471090706	128
63.14211523476874	162
40.06469998186007	118
54.310407194853816	160
40.320068620826625	108
48.53582540544306	129
60.01626639741056	147
32.588387318269696	94
55.18247825215279	162
88.47047054012324	194
53.066345810272274	139
89.00190795194092	218
30.702672830902074	88
40.13680878450736	100
46.49177309959565	124
27.639805454318015	75
32.56380926195071	88
116.71415897199941	282
59.775482946599894	151
51.975593303772655	129
74.39534186938164	192
72.67050526553925	205
52.80371421597272	155
69.98658536695807	159
67.46792878263521	155
42.88394596307191	102
58.33474267318938	158
38.4030487556905	110
66.90337558384871	191
37.34553647420989	105
50.290653753379914	99
61.175170334340535	139
102.45226550161163	240
50.75793380519567	150
54.94833241925765	140
43.612502687617834	122
15.11131322339863	48
