40.50250545582236	78
67.98684418663179	113
72.13943304791091	137
180.99263781142164	257
52.0199250318968	77
120.80564608304194	203
48.83448435038159	71
116.25176563690096	157
50.90514357374704	100
45.678805127569134	82
45.165187715384114	74
81.95187609674392	133
127.41313881423432	165
76.88420616287185	109
110.78820771428653	156
71.94707938215289	102
106.73259607388039	176
71.04584384479199	96
152.1378486850662	236
95.17648235547372	156
71.20244461809068	111
92.98398210854978	150
82.64168105857209	111
110.9140485580393	152
95.76967714123859	159
28.722841359713442	68
111.22519959861285	158
162.51462856230063	220
94.64842949231794	112
205.22902667082303	248
56.572890688972976	103
46.48067804586743	74
61.927583850154534	80
234.1557748968655	273
46.486360697161345	116
67.85832639614512	112
116.93071142874325	147
58.939737261646506	105
168.72332022330866	245
94.13512500987486	120
52.575433306172656	70
52.39390865424174	102
59.32523924223267	122
56.679292443876136	109
101.53548749508573	153
114.35665223053275	160
74.6229243720448	116
121.23854802319767	164
25.195379991259657	53
142.7984448471779	239
111.19712554822203	137
77.44131710916923	107
80.08361206400684	134
36.75401051979154	77
84.05309119973984	128
88.39384163399069	158
78.10745893559235	119
67.1235163738382	99
85.29666419321163	147
81.65455697116255	113
36.544893317656374	75
33.37393361394384	74
83.16553988808843	113
111.03254899347436	169
37.17906328336025	60
108.92556920528901	162
77.95234006717695	120
58.55639082314491	104
103.41214312602284	154
149.65013410575918	197
115.26206808944298	146
85.23424603195372	153
48.47081246097824	100
67.95119584988136	133
82.60468039585541	151
66.7598969924309	105
66.3730108348754	107
70.88347438445766	80
55.475460799490676	72
94.6968603733595	157
50.9539366988037	78
36.572457941413326	78
85.8041357219034	118
66.42665741170411	102
141.9611933613256	196
86.83082242028183	117
100.07506778300399	140
74.2024381481423	99
88.74221380614776	139
94.25244083518834	159
75.81908699251491	113
23.091059050871227	56
42.242885041554764	83
100.53288234294507	131
136.04798255227843	196
77.60784238481492	114
58.290812942873984	101
50.913407472271835	72
56.66214315607962	104
95.14221296140278	162
69.03083495236166	105
60.868911404473295	117
36.89032591831025	66
108.6850934969732	173
56.41461118632586	120
63.8631764160335	93
83.23015196246051	146
67.56483753550515	119
143.83788906799217	196
59.69417594788656	90
97.04023593833071	124
100.13368082073103	162
56.39935632644763	77
40.935256314917034	104
58.42395020122703	92
70.52548094248792	111
112.79501422650222	148
129.29720451382536	160
82.39538959577771	102
101.83957488723873	160
89.70532918630963	131
57.59499992788533	119
63.46981438329102	90
78.53556191047988	130
42.316895409246385	76
78.64828669507632	116
66.47248831761837	111
72.49034900801266	119
62.97639247841765	111
75.06684069077068	126
102.55128064744399	144
132.5996288634649	183
96.37280560177501	158
117.93831706228758	183
95.42445073645108	143
58.07208710271064	108
76.99979363966897	118
78.14323686420647	106
117.78238948787902	148
87.72142113071246	138
128.9944862905416	176
55.316503195789565	80
41.73848409771887	81
131.64738351734593	197
54.041641372710515	97
58.402658646786364	74
43.97411799046295	75
114.5458702111796	192
81.69427957543792	114
104.29879219565922	162
84.1568617695087	108
80.80885965435596	119
17.231102129455287	36
125.70244477933734	188
56.559639487413875	77
111.94167034319405	150
69.05156668932821	103
33.24280722316601	73
135.78752617382543	174
42.641932673016136	69
94.76979889764603	135
95.8395063183529	136
112.78793525990437	158
90.86459137478792	136
67.60451998594942	97
68.49030858001228	129
43.50742746114558	67
70.79635549672676	114
98.93586436474828	164
82.7595060199835	137
74.279054394474	112
104.47264140522842	148
118.96392586718551	177
54.06476891481567	78
108.22914263786501	204
118.56613366515377	133
190.42524883710232	266
135.9162464522542	166
31.824105551556855	73
97.63258302257215	150
104.16447026951239	147
88.66141002794276	114
76.93620021229208	120
96.14838409373695	156
70.6650966803337	98
78.41743001197936	119
86.95671782684279	147
58.46837929832881	77
43.89652046044644	67
118.74485577185762	188
77.27842760019529	114
84.74803817992714	99
106.67876682248084	134
34.77004275921135	69
36.06653348909341	56
80.12703628336416	140
63.552826173321364	113
71.4396378664608	105
139.10022996408054	199
79.88846136387056	115
108.84240564253273	162
54.13448526250133	77
36.52723087532247	77
88.84509275731355	153
74.33020029915767	120
106.45276272645094	155
119.65332536604	182
74.61560225375291	133
85.79018630911187	114
97.90406165792044	134
99.56074607915224	138
113.58708876248906	153
70.86525893895333	111
42.92276491437972	77
51.72198958261937	73
129.2088475414224	162
95.45798849357273	161
72.23386953046757	113
92.87689316270823	131
70.43941741752748	104
47.85682630908928	81
107.87295625949409	161
152.79195947950114	201
47.527624312459025	71
94.7160101683111	150
53.10400598405617	121
95.88572966537319	122
57.72177695999311	122
68.51948912995456	107
61.46182152297749	108
75.88422711369782	122
64.30277992062047	98
108.7466830033062	142
79.17222701598882	105
109.31849107133027	177
93.79641278056654	144
87.52878663328639	124
101.80511963046857	136
91.91147754629336	120
94.85067751196141	146
109.57726198032016	191
133.5831553326653	156
82.25442110088338	143
73.42245898881802	122
124.70402317096077	189
112.26793407523284	155
22.29022272005767	76
76.61334327313108	143
72.59672191431352	125
55.66776948957931	77
67.91154616738564	113
89.32321221554176	131
128.41973028567574	195
61.213787353016585	118
36.35109425443043	74
77.14074380666167	140
48.04466469206026	101
142.8338960797413	189
110.98976366745657	184
164.60182510292734	190
68.36267039869425	105
10.565446544185923	45
58.10215614648476	97
42.750855409692306	60
70.43073227716417	101
53.38953812148746	67
73.43979920851874	91
91.37526900458562	117
110.10819903134046	159
63.059727972622966	90
126.22412774661368	188
122.40648127068366	183
87.43211088074655	148
67.97792037466165	118
70.93050196885505	102
98.77868449875871	139
115.3604632911075	148
55.23093260650187	118
91.48712271106882	151
74.41972104294786	152
142.286648317504	223
97.83812358178358	139
134.58776514837572	204
122.58738985561841	211
126.11361664574495	186
89.46860354229415	144
97.83053514553109	169
88.39622667609764	111
108.4132551646368	156
71.6318474184159	124
158.422291855631	246
41.13007113820756	115
73.23200338252155	118
102.25066454010476	142
54.37980978023653	82
139.30200030865757	216
55.684670673570956	113
68.1199736619208	88
65.20909966805641	102
93.96242150915333	141
62.708251268745876	80
154.035014781357	243
106.24911669080905	144
49.967657337798045	78
106.4455008448838	129
151.24185093972883	202
137.3684858742783	200
58.98849542166474	75
48.31046697952659	72
108.20894735173266	145
47.01356056736017	76
46.22494140679015	67
136.0021605850684	194
84.45255006571972	136
111.75025721257279	146
95.81036739783305	136
65.11594027428258	111
127.70795695638922	169
37.48446152904707	73
115.60456213966737	143
55.194099227426875	74
56.1636262634094	76
104.34395029951601	200
42.941529059605216	101
38.584549739584816	63
44.47643377561636	77
39.331610420878334	72
135.4073248855907	161
129.175572537006	162
87.3688323683661	143
46.19229253819115	82
93.23825089125663	162
120.46064176431135	152
62.17637172888389	104
70.80015644279578	100
129.58110845041284	184
126.25454558702452	193
50.17321549314491	82
79.08686613570293	107
182.18450919316996	244
68.63420361903032	115
39.89607916897377	77
101.52821840117292	130
32.549837471835026	65
58.01325061310846	95
100.64697499293189	145
88.86938360317022	107
119.66642348851423	171
45.88932306736835	88
110.98941798914576	193
131.34821878356206	202
97.36973045237573	117
122.00811016206501	204
95.40047417822689	142
67.3376406076389	122
113.28925169777233	143
47.73510870767714	72
105.70612097220969	153
90.25721024355647	132
97.70477555800063	147
83.43626059479334	112
137.96947648850454	207
73.2649270304364	142
101.52363107776125	162
77.93452024014721	141
51.30500872684597	93
74.03487481267138	106
50.76437921950824	72
103.13070595015193	149
47.00843991062159	110
65.68337170491202	140
54.396607346982954	104
176.53044013710064	214
34.2055569153009	79
100.36310898075973	142
75.5268892599485	117
101.77632712293064	151
61.46495707524109	100
45.45981438838544	71
90.12710482460018	140
51.905321752377944	91
35.76232986263164	52
39.26590129223684	79
139.25885051695911	178
87.28490128496637	144
67.5999852346804	107
91.98305864338693	133
64.5327346617594	99
53.16157968602313	104
122.72869263742234	153
60.62830777788101	115
79.11117281607204	148
49.28844453851928	70
75.82450522936168	110
62.31694681406722	100
